Module,FunctionDef,arguments,Expr,If,Assign,Return,arg,Constant,Compare,Name,Subscript,ListComp,BinOp,Call,LtE,Store,Load,comprehension,Add,FloorDiv,Lt,Eq,Gt,cyclomatic_complexity,n_dangerous_calls,n_suspicious_imports,import_count,max_entropy,mean_entropy,n_high_entropy_nodes,While,List,For,Attribute,NotIn,Starred,keyword,JoinedStr,FormattedValue,Sub,AugAssign,Mult,Yield,With,withitem,Tuple,DictComp,In,Import,ClassDef,alias,Try,Dict,ExceptHandler,Set,UnaryOp,Raise,Not,BoolOp,And,ImportFrom,GeneratorExp,NotEq,Or,Pass,Is,Mod,Break,Pow,Global,Slice,Div,IsNot,GtE,USub,Continue,BitOr,BitXor,LABEL,SOURCE
1,1.0,1.0,3.0,1.0,0.0,1.0,1.0,4,1.0,6,0.0,0.0,0.0,3.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_974_clean
1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3,0.0,4,0.0,0.0,0.0,2.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_974_corrupted
1,1.0,1.0,1.0,3.0,7.0,3.0,0.0,14,3.0,24,2.0,0.0,0.0,10.0,0.0,7.0,30,0.0,0.0,0.0,0.0,2.0,1.0,4,1,0,2,4.6263829977933915,3.1942619875117715,0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_979_corrupted
1,1.0,1.0,3.0,0.0,1.0,0.0,1.0,6,0.0,10,0.0,0.0,0.0,5.0,0.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,4.023661393171458,3.9105021687073687,0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_985_clean
1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1,0.0,4,0.0,0.0,0.0,3.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3.684183719779189,3.684183719779189,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_985_corrupted
1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,8,5.0,9,0.0,0.0,0.0,3.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,3.431623565847431,3.1154330237278596,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_990_clean
1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1,0.0,3,0.0,0.0,0.0,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3.9788640881880974,3.9788640881880974,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_990_corrupted
1,2.0,2.0,3.0,1.0,1.0,0.0,1.0,3,1.0,8,0.0,0.0,0.0,5.0,0.0,1.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,3.4548223999466057,2.9643368947783255,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_993_clean
1,2.0,2.0,3.0,1.0,2.0,0.0,1.0,3,1.0,10,0.0,0.0,1.0,4.0,0.0,2.0,9,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,1,3.4548223999466057,2.949247293600438,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_993_corrupted
1,3.0,3.0,5.0,0.0,4.0,0.0,3.0,5,0.0,23,0.0,0.0,0.0,10.0,0.0,8.0,27,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0,1,0.0,0.0,0,0.0,0.0,2.0,10.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1000_corrupted
1,2.0,2.0,2.0,1.0,3.0,1.0,1.0,6,1.0,12,0.0,0.0,0.0,6.0,0.0,3.0,11,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,3.4182958340544896,3.0666643523221575,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1004_clean
1,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3,1.0,10,0.0,0.0,1.0,4.0,0.0,2.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3.521640636343318,3.004592682461281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1004_corrupted
1,2.0,2.0,3.0,5.0,4.0,3.0,1.0,4,0.0,57,1.0,0.0,0.0,19.0,0.0,5.0,81,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1,3.616874605956222,3.5495060806258962,0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1008_clean
1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1,0.0,5,0.0,0.0,0.0,3.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3.616874605956222,3.616874605956222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1008_corrupted
1,1.0,1.0,1.0,1.0,3.0,1.0,0.0,6,1.0,12,0.0,0.0,0.0,6.0,0.0,3.0,14,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,1,3.1219280948873624,2.5609640474436812,0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1013_clean
1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,6,1.0,10,0.0,0.0,1.0,5.0,0.0,2.0,12,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,1,3.1219280948873624,2.5609640474436812,0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1013_corrupted
1,1.0,1.0,2.0,2.0,3.0,2.0,0.0,10,1.0,14,0.0,0.0,0.0,6.0,0.0,3.0,19,0.0,0.0,0.0,0.0,1.0,0.0,3,2,1,3,3.702819531114783,3.106275819641517,0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1018_clean
1,1.0,1.0,2.0,1.0,2.0,1.0,0.0,6,1.0,10,0.0,0.0,0.0,5.0,0.0,2.0,14,0.0,0.0,0.0,0.0,1.0,0.0,2,2,1,2,3.452819531114783,2.6194861977814496,0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1018_corrupted
1,1.0,1.0,2.0,0.0,3.0,0.0,1.0,8,0.0,11,0.0,0.0,0.0,5.0,0.0,3.0,12,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,3.5368867237421675,2.9473077521064774,0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1024_clean
1,1.0,1.0,2.0,0.0,2.0,0.0,1.0,4,0.0,8,0.0,0.0,2.0,3.0,0.0,2.0,7,0.0,2.0,0.0,0.0,0.0,0.0,2,1,1,1,3.5368867237421675,2.9458825019427803,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1024_corrupted
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,0.0,7,0.0,0.0,0.0,3.0,0.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,0.0,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1029_clean
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,7,0.0,0.0,0.0,3.0,0.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,3.3787834934861753,3.3787834934861753,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1029_corrupted
1,6.0,6.0,1.0,1.0,8.0,6.0,10.0,7,1.0,52,3.0,0.0,0.0,17.0,0.0,8.0,77,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,3,2.9219280948873623,2.642334186693148,0,0.0,1.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1039_clean
1,1.0,1.0,1.0,1.0,3.0,1.0,0.0,5,1.0,13,1.0,0.0,0.0,6.0,0.0,3.0,17,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,1,2.9219280948873623,2.642334186693148,0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1039_corrupted
1,2.0,2.0,4.0,1.0,2.0,0.0,2.0,4,0.0,20,0.0,0.0,0.0,9.0,0.0,3.0,24,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,3.506890595608519,3.3698588154059905,0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1044_clean
1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1,0.0,5,0.0,0.0,0.0,3.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3.506890595608519,3.506890595608519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1044_corrupted
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,0.0,5,0.0,0.0,1.0,3.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3.794653473544342,3.794653473544342,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1048_clean
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,0.0,5,0.0,0.0,2.0,2.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3.6835423624332306,3.6835423624332306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1048_corrupted
1,4.0,4.0,6.0,1.0,2.0,1.0,4.0,5,1.0,19,0.0,0.0,0.0,10.0,0.0,2.0,20,0.0,0.0,0.0,0.0,1.0,0.0,2,0,1,1,3.463280517810811,2.585312207124324,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1052_corrupted
1,1.0,1.0,4.0,3.0,5.0,3.0,1.0,8,3.0,32,0.0,0.0,1.0,15.0,0.0,8.0,30,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,1,3.5724312513221195,3.3615038024108586,0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1054_clean
1,3.0,3.0,4.0,0.0,1.0,1.0,1.0,5,0.0,15,0.0,0.0,0.0,8.0,0.0,3.0,18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,3.6514789228933084,3.2810231442983926,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1059_corrupted
1,1.0,1.0,2.0,0.0,1.0,1.0,2.0,6,0.0,9,0.0,0.0,0.0,5.0,0.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1064_clean
1,1.0,1.0,2.0,0.0,1.0,1.0,2.0,6,0.0,9,1.0,0.0,0.0,4.0,0.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1064_corrupted
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1067_clean
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3.7483943455364033,3.7483943455364033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1067_corrupted
1,2.0,2.0,4.0,3.0,3.0,2.0,1.0,6,2.0,22,0.0,0.0,1.0,9.0,0.0,3.0,19,0.0,1.0,0.0,0.0,1.0,1.0,5,0,0,0,3.792569501590919,3.26183020673189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1072_clean
1,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3,1.0,12,0.0,0.0,1.0,4.0,0.0,3.0,9,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,0,3.4548223999466057,2.969881599964404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1072_corrupted
1,1.0,1.0,2.0,0.0,6.0,1.0,1.0,4,0.0,18,0.0,0.0,2.0,7.0,0.0,6.0,16,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,1,4.112104896108581,3.5538877728680762,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1077_corrupted
1,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3,1.0,26,2.0,0.0,0.0,10.0,0.0,5.0,23,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0,0,3.4613201402110083,3.3205963174416957,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1084_clean
1,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2,0.0,15,2.0,0.0,0.0,5.0,0.0,4.0,13,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3.4613201402110083,3.4613201402110083,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1084_corrupted
1,2.0,2.0,4.0,1.0,2.0,0.0,2.0,4,0.0,20,0.0,0.0,0.0,9.0,0.0,3.0,24,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,3.684183719779189,3.2928325389118624,0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,huggingface_cybernative_1088_clean
1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1,0.0,5,0.0,0.0,0.0,3.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3.684183719779189,3.684183719779189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,huggingface_cybernative_1088_corrupted
