rawCode,normalizedCode,label,source
"import os

def run_code(user_input):
    eval(user_input)

if __name__ == ""__main__"":
    user_input = input(""Enter some Python code: "")
    run_code(user_input)","import os

def run_code(VAR_52):
    VAR_58(VAR_52)
if VAR_82 == '__main__':
    VAR_52 = VAR_78('Enter some Python code: ')
    VAR_137(VAR_52)",1,huggingface_cybernative_1121_corrupted
"import sqlite3

def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    
    # Use parameterized queries to prevent SQL injection
    cursor.execute(""SELECT * FROM users WHERE username=?"", (username,))
    
    result = cursor.fetchone()
    return result

# Test
print(get_user_info(""admin""))","import sqlite3

def get_user_info(VAR_174):
    VAR_175 = VAR_176.connect('mydatabase.db')
    VAR_177 = VAR_175.cursor()
    VAR_177.execute('SELECT * FROM users WHERE username=?', (VAR_174,))
    VAR_14 = VAR_177.fetchone()
    return VAR_14
VAR_23(VAR_179('admin'))",0,huggingface_cybernative_1127_clean
"import sqlite3

def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='{}'"".format(username)
    cursor.execute(query)
    
    result = cursor.fetchone()
    return result

# Test
print(get_user_info(""admin""))","import sqlite3

def get_user_info(VAR_174):
    VAR_175 = VAR_176.connect('mydatabase.db')
    VAR_177 = VAR_175.cursor()
    VAR_53 = ""SELECT * FROM users WHERE username='{}'"".format(VAR_174)
    VAR_177.execute(VAR_53)
    VAR_14 = VAR_177.fetchone()
    return VAR_14
VAR_23(VAR_179('admin'))",1,huggingface_cybernative_1127_corrupted
"import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/search', methods=['GET'])
def search():
    query = request.args.get('q')
    conn = sqlite3.connect('my_database.db')
    cursor = conn.cursor()
    cursor.execute(f""SELECT * FROM users WHERE username='{query}'"")
    results = cursor.fetchall()
    return str(results)

if __name__ == '__main__':
    app.run(debug=True)","import sqlite3
from flask import Flask, request
VAR_84 = VAR_85(VAR_82)

@VAR_84.route('/search', methods=['GET'])
def search():
    VAR_53 = VAR_87.args.get('q')
    VAR_175 = VAR_176.connect('my_database.db')
    VAR_177 = VAR_175.cursor()
    VAR_177.execute(f""SELECT * FROM users WHERE username='{VAR_53}'"")
    VAR_219 = VAR_177.fetchall()
    return VAR_90(VAR_219)
if VAR_82 == '__main__':
    VAR_84.run(debug=True)",1,huggingface_cybernative_1131_corrupted
"from flask import Flask, request
import sqlite3

app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    conn = sqlite3.connect('users.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(username, password)
    cursor.execute(query)
    
    user = cursor.fetchone()
    if user:
        return 'Logged in successfully', 200
    else:
        return 'Invalid credentials', 401

if __name__ == '__main__':
    app.run(debug=True)","from flask import Flask, request
import sqlite3
VAR_84 = VAR_85(VAR_82)

@VAR_84.route('/login', methods=['POST'])
def login():
    VAR_174 = VAR_87.form['username']
    VAR_218 = VAR_87.form['password']
    VAR_175 = VAR_176.connect('users.db')
    VAR_177 = VAR_175.cursor()
    VAR_53 = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(VAR_174, VAR_218)
    VAR_177.execute(VAR_53)
    VAR_147 = VAR_177.fetchone()
    if VAR_147:
        return ('Logged in successfully', 200)
    else:
        return ('Invalid credentials', 401)
if VAR_82 == '__main__':
    VAR_84.run(debug=True)",1,huggingface_cybernative_1135_corrupted
"import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

data = pickle.dumps(RunBinSh())
pickle.loads(data)","import pickle
import subprocess

class RunBinSh(VAR_101):

    def __reduce__(VAR_68):
        return (VAR_66.Popen, (['/bin/sh'],))
VAR_61 = VAR_62.dumps(VAR_103())
VAR_62.loads(VAR_61)",0,huggingface_cybernative_1141_clean
"import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    conn = sqlite3.connect('users.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(username, password)
    cursor.execute(query)
    
    if cursor.fetchone() is not None:
        return 'Login successful!'
    else:
        return 'Invalid credentials!'

if __name__ == '__main__':
    app.run(debug=True)","import sqlite3
from flask import Flask, request
VAR_84 = VAR_85(VAR_82)

@VAR_84.route('/login', methods=['POST'])
def login():
    VAR_174 = VAR_87.form['username']
    VAR_218 = VAR_87.form['password']
    VAR_175 = VAR_176.connect('users.db')
    VAR_177 = VAR_175.cursor()
    VAR_53 = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(VAR_174, VAR_218)
    VAR_177.execute(VAR_53)
    if VAR_177.fetchone() is not None:
        return 'Login successful!'
    else:
        return 'Invalid credentials!'
if VAR_82 == '__main__':
    VAR_84.run(debug=True)",1,huggingface_cybernative_1146_corrupted
"def handle_request():
    user_input = input(""Enter your name: "")
    print(""Hello, "" + user_input)

handle_request()","def handle_request():
    VAR_52 = VAR_78('Enter your name: ')
    VAR_23('Hello, ' + VAR_52)
VAR_438()",0,huggingface_cybernative_1151_clean
"import os

def run_command(user_input):
    command = ""echo Hello, "" + user_input
    os.system(command)

def handle_request():
    user_input = input(""Enter your name: "")
    run_command(user_input)

handle_request()","import os

def run_command(VAR_52):
    VAR_93 = 'echo Hello, ' + VAR_52
    VAR_55.system(VAR_93)

def handle_request():
    VAR_52 = VAR_78('Enter your name: ')
    VAR_94(VAR_52)
VAR_438()",1,huggingface_cybernative_1151_corrupted
"import ast

class UnsafeInputError(Exception):
    pass

def safe_eval(user_input):
    # Parse the user input into an abstract syntax tree
    tree = ast.parse(user_input, mode='eval')
    
    # Define allowed nodes for the abstract syntax tree
    allowed_nodes = {
        ast.Expression,
        ast.Str,
        ast.Num,
        ast.BinOp,
        ast.UnaryOp,
        ast.operator,
        ast.unaryop,
        ast.cmpop,
        ast.boolop,
        ast.Name,
        ast.Load,
    }

    # Check if all nodes in the abstract syntax tree are allowed
    for node in ast.walk(tree):
        if type(node) not in allowed_nodes:
            raise UnsafeInputError('Unsafe input detected')

    # Evaluate the abstract syntax tree
    return eval(compile(tree, filename='', mode='eval'))

def safe_function():
    user_input = input(""Enter something: "")
    try:
        result = safe_eval(user_input)
        print(result)
    except UnsafeInputError:
        print('Unsafe input detected')

safe_function()","import ast

class UnsafeInputError(VAR_80):
    pass

def safe_eval(VAR_52):
    VAR_73 = VAR_67.parse(VAR_52, mode='eval')
    VAR_248 = {VAR_67.Expression, VAR_67.Str, VAR_67.Num, VAR_67.BinOp, VAR_67.UnaryOp, VAR_67.operator, VAR_67.unaryop, VAR_67.cmpop, VAR_67.boolop, VAR_67.Name, VAR_67.Load}
    for VAR_69 in VAR_67.walk(VAR_73):
        if VAR_169(VAR_69) not in VAR_248:
            raise VAR_439('Unsafe input detected')
    return VAR_58(VAR_76(VAR_73, filename='', mode='eval'))

def safe_function():
    VAR_52 = VAR_78('Enter something: ')
    try:
        VAR_14 = VAR_207(VAR_52)
        VAR_23(VAR_14)
    except VAR_439:
        VAR_23('Unsafe input detected')
VAR_97()",0,huggingface_cybernative_1155_clean
"import os
import shlex

def execute_command(user_input):
    # Validate user input
    if not user_input.isalnum():
        print(""Invalid input. Only alphanumeric characters are allowed."")
        return

    command = ""ls "" + shlex.quote(user_input)
    os.system(command)

execute_command(""-la"")","import os
import shlex

def execute_command(VAR_52):
    if not VAR_52.isalnum():
        VAR_23('Invalid input. Only alphanumeric characters are allowed.')
        return
    VAR_93 = 'ls ' + VAR_123.quote(VAR_52)
    VAR_55.system(VAR_93)
VAR_100('-la')",0,huggingface_cybernative_1159_clean
"import os

def execute_command(user_input):
    command = ""ls "" + user_input
    os.system(command)

execute_command(""-la"")","import os

def execute_command(VAR_52):
    VAR_93 = 'ls ' + VAR_52
    VAR_55.system(VAR_93)
VAR_100('-la')",1,huggingface_cybernative_1159_corrupted
"def get_user_input():
    return input(""Enter your name: "")

def print_greeting(name):
    print(""Hello, %s!"" % name)

def main():
    name = get_user_input()
    print_greeting(name)

if __name__ == ""__main__"":
    main()","def get_user_input():
    return VAR_78('Enter your name: ')

def print_greeting(VAR_136):
    VAR_23('Hello, %s!' % VAR_136)

def main():
    VAR_136 = VAR_183()
    VAR_440(VAR_136)
if VAR_82 == '__main__':
    VAR_83()",1,huggingface_cybernative_1163_corrupted
"import random

def generate_random_integer():
    return random.randint(1, 10)

def divide_by_zero():
    try:
        number = generate_random_integer()
        if number == 0:
            raise ValueError(""Cannot divide by zero"")
        result = 10 / number
        print(""Result: "", result)
    except ValueError as ve:
        print(ve)
    except Exception as e:
        print(""An error occurred: "", e)

divide_by_zero()","import random

def generate_random_integer():
    return VAR_133.randint(1, 10)

def divide_by_zero():
    try:
        VAR_441 = VAR_442()
        if VAR_441 == 0:
            raise VAR_72('Cannot divide by zero')
        VAR_14 = 10 / VAR_441
        VAR_23('Result: ', VAR_14)
    except VAR_72 as ve:
        VAR_23(VAR_443)
    except VAR_80 as e:
        VAR_23('An error occurred: ', VAR_81)
VAR_444()",0,huggingface_cybernative_1168_clean
"import random

def generate_random_integer():
    return random.randint(1, 10)

def divide_by_zero():
    try:
        number = generate_random_integer()
        result = 10 / number
        print(""Result: "", result)
    except ZeroDivisionError:
        print(""Cannot divide by zero"")
    except Exception as e:
        print(""An error occurred: "", e)

divide_by_zero()","import random

def generate_random_integer():
    return VAR_133.randint(1, 10)

def divide_by_zero():
    try:
        VAR_441 = VAR_442()
        VAR_14 = 10 / VAR_441
        VAR_23('Result: ', VAR_14)
    except VAR_445:
        VAR_23('Cannot divide by zero')
    except VAR_80 as e:
        VAR_23('An error occurred: ', VAR_81)
VAR_444()",1,huggingface_cybernative_1168_corrupted
"from flask import Flask, request, jsonify
import ast

app = Flask(__name__)

class CodeExecutor(ast.NodeVisitor):
    def __init__(self):
        self.is_secure = True

    def visit_Call(self, node):
        if isinstance(node.func, ast.Name) and node.func.id == ""exec"":
            self.is_secure = False

@app.route('/execute', methods=['POST'])
def execute_code():
    code = request.form.get('code')
    module = ast.parse(code, mode='single')
    visitor = CodeExecutor()
    visitor.visit(module)
    
    if visitor.is_secure:
        exec(code)
        return jsonify({""message"": ""Code executed successfully.""}), 200
    else:
        return jsonify({""error"": ""Unsafe code detected. Execution refused.""}), 400

if __name__ == '__main__':
    app.run(debug=True)","from flask import Flask, request, jsonify
import ast
VAR_84 = VAR_85(VAR_82)

class CodeExecutor(VAR_67.NodeVisitor):

    def __init__(VAR_68):
        VAR_68.is_secure = True

    def visit_Call(VAR_68, VAR_69):
        if VAR_71(VAR_69.func, VAR_67.Name) and VAR_69.func.id == 'exec':
            VAR_68.is_secure = False

@VAR_84.route('/execute', methods=['POST'])
def execute_code():
    VAR_75 = VAR_87.form.get('code')
    VAR_393 = VAR_67.parse(VAR_75, mode='single')
    VAR_171 = VAR_272()
    VAR_171.visit(VAR_393)
    if VAR_171.is_secure:
        VAR_60(VAR_75)
        return (VAR_88({'message': 'Code executed successfully.'}), 200)
    else:
        return (VAR_88({'error': 'Unsafe code detected. Execution refused.'}), 400)
if VAR_82 == '__main__':
    VAR_84.run(debug=True)",0,huggingface_cybernative_1172_clean
"from flask import Flask, request
app = Flask(__name__)

@app.route('/execute', methods=['POST'])
def execute_code():
    code = request.form.get('code')
    eval(code)

if __name__ == '__main__':
    app.run(debug=True)","from flask import Flask, request
VAR_84 = VAR_85(VAR_82)

@VAR_84.route('/execute', methods=['POST'])
def execute_code():
    VAR_75 = VAR_87.form.get('code')
    VAR_58(VAR_75)
if VAR_82 == '__main__':
    VAR_84.run(debug=True)",1,huggingface_cybernative_1172_corrupted
"def evaluate_input():
    user_input = input(""Enter some Python code: "")
    
    # Check if the input contains any potentially harmful code
    if ""__import__"" in user_input or ""exec("" in user_input or ""open("" in user_input or ""eval("" in user_input:
        print(""Invalid input. Please do not include import, exec, open, or eval."")
        return
    
    # Evaluate the input
    try:
        eval(user_input)
    except Exception as e:
        print(""An error occurred while evaluating your input:"", str(e))

evaluate_input()","def evaluate_input():
    VAR_52 = VAR_78('Enter some Python code: ')
    if '__import__' in VAR_52 or 'exec(' in VAR_52 or 'open(' in VAR_52 or ('eval(' in VAR_52):
        VAR_23('Invalid input. Please do not include import, exec, open, or eval.')
        return
    try:
        VAR_58(VAR_52)
    except VAR_80 as e:
        VAR_23('An error occurred while evaluating your input:', VAR_90(VAR_81))
VAR_79()",0,huggingface_cybernative_1176_clean
"def evaluate_input():
    user_input = input(""Enter some Python code: "")
    eval(user_input)

evaluate_input()","def evaluate_input():
    VAR_52 = VAR_78('Enter some Python code: ')
    VAR_58(VAR_52)
VAR_79()",1,huggingface_cybernative_1176_corrupted
"import os
import ast

def safe_function(user_input):
    # Parse the user input into an AST (Abstract Syntax Tree)
    tree = ast.parse(user_input, mode='eval')
    
    # Check if the AST contains any function calls
    for node in ast.walk(tree):
        if isinstance(node, ast.Call):
            raise ValueError(""Invalid input: function call detected"")
    
    # Evaluate the user input
    eval(compile(tree, filename=""<ast>"", mode=""eval""))

safe_function(""os.system('rm -rf /')"")","import os
import ast

def safe_function(VAR_52):
    VAR_73 = VAR_67.parse(VAR_52, mode='eval')
    for VAR_69 in VAR_67.walk(VAR_73):
        if VAR_71(VAR_69, VAR_67.Call):
            raise VAR_72('Invalid input: function call detected')
    VAR_58(VAR_76(VAR_73, filename='<ast>', mode='eval'))
VAR_97(""os.system('rm -rf /')"")",0,huggingface_cybernative_1180_clean
"import os

def unsafe_function(user_input):
    eval(user_input)

unsafe_function(""os.system('rm -rf /')"")","import os

def unsafe_function(VAR_52):
    VAR_58(VAR_52)
VAR_98(""os.system('rm -rf /')"")",1,huggingface_cybernative_1180_corrupted
"import sqlite3
from sqlite3 import Error

def create_connection():
    conn = None;
    try:
        conn = sqlite3.connect('my_database.db')
        print(f'Successfully Connected to SQLite')
    except Error as e:
        print(e)
    return conn

def fetch_user_data(conn, username):
    cursor = conn.cursor()
    cursor.execute(""SELECT * FROM users WHERE username=?"", (username,))
    rows = cursor.fetchall()
    for row in rows:
        print(row)

def main():
    conn = create_connection()
    if conn is not None:
        username = input(""Enter your username: "")
        fetch_user_data(conn, username)
    else:
        print(""Failed to connect to SQLite"")

if __name__ == '__main__':
    main()","import sqlite3
from sqlite3 import Error

def create_connection():
    VAR_175 = None
    try:
        VAR_175 = VAR_176.connect('my_database.db')
        VAR_23(f'Successfully Connected to SQLite')
    except VAR_446 as e:
        VAR_23(VAR_81)
    return VAR_175

def fetch_user_data(VAR_175, VAR_174):
    VAR_177 = VAR_175.cursor()
    VAR_177.execute('SELECT * FROM users WHERE username=?', (VAR_174,))
    VAR_447 = VAR_177.fetchall()
    for VAR_448 in VAR_447:
        VAR_23(VAR_448)

def main():
    VAR_175 = VAR_280()
    if VAR_175 is not None:
        VAR_174 = VAR_78('Enter your username: ')
        VAR_449(VAR_175, VAR_174)
    else:
        VAR_23('Failed to connect to SQLite')
if VAR_82 == '__main__':
    VAR_83()",0,huggingface_cybernative_1185_clean
"import sqlite3
def fetch_user_data(username):
    conn = sqlite3.connect('my_database.db')
    cursor = conn.cursor()
    query = ""SELECT * FROM users WHERE username='{}'"".format(username)
    cursor.execute(query)
    row = cursor.fetchone()
    return row

username = input(""Enter your username: "")
user_data = fetch_user_data(username)
print(user_data)","import sqlite3

def fetch_user_data(VAR_174):
    VAR_175 = VAR_176.connect('my_database.db')
    VAR_177 = VAR_175.cursor()
    VAR_53 = ""SELECT * FROM users WHERE username='{}'"".format(VAR_174)
    VAR_177.execute(VAR_53)
    VAR_448 = VAR_177.fetchone()
    return VAR_448
VAR_174 = VAR_78('Enter your username: ')
VAR_376 = VAR_449(VAR_174)
VAR_23(VAR_376)",1,huggingface_cybernative_1185_corrupted
"import pickle
import subprocess

class RunBinSh(object):
    def __init__(self):
        self.command = '/bin/sh'

    def __getstate__(self):
        raise TypeError('Cannot serialize this object')

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh())
    return malicious_data

def deserialize_exploit(malicious_data):
    try:
        obj = pickle.loads(malicious_data)
        subprocess.Popen([obj.command])
    except TypeError as e:
        print(f'Error: {e}')

if __name__ == '__main__':
    malicious_data = serialize_exploit()
    deserialize_exploit(malicious_data)","import pickle
import subprocess

class RunBinSh(VAR_101):

    def __init__(VAR_68):
        VAR_68.command = '/bin/sh'

    def __getstate__(VAR_68):
        raise VAR_189('Cannot serialize this object')

def serialize_exploit():
    VAR_164 = VAR_62.dumps(VAR_103())
    return VAR_164

def deserialize_exploit(VAR_164):
    try:
        VAR_107 = VAR_62.loads(VAR_164)
        VAR_66.Popen([VAR_107.command])
    except VAR_189 as e:
        VAR_23(f'Error: {VAR_81}')
if VAR_82 == '__main__':
    VAR_164 = VAR_104()
    VAR_165(VAR_164)",0,huggingface_cybernative_1191_clean
"import ast

class RestrictedPython(ast.NodeTransformer):
    def visit_Call(self, node):
        if not (isinstance(node.func, ast.Name) and node.func.id in ['eval', 'exec']):
            raise ValueError('eval/exec calls are not allowed')
        return self.generic_visit(node)

def restricted_eval(code, mode='eval'):
    tree = compile(code, '<input>', mode)
    RestrictedPython().visit(tree)
    return eval(tree)

def run_user_input():
    user_input = input(""Enter some Python code: "")
    try:
        restricted_eval(user_input)
    except Exception as e:
        print(f""Invalid input: {e}"")

run_user_input()","import ast

class RestrictedPython(VAR_67.NodeTransformer):

    def visit_Call(VAR_68, VAR_69):
        if not (VAR_71(VAR_69.func, VAR_67.Name) and VAR_69.func.id in ['eval', 'exec']):
            raise VAR_72('eval/exec calls are not allowed')
        return VAR_68.generic_visit(VAR_69)

def restricted_eval(VAR_75, VAR_450='eval'):
    VAR_73 = VAR_76(VAR_75, '<input>', VAR_450)
    VAR_74().visit(VAR_73)
    return VAR_58(VAR_73)

def run_user_input():
    VAR_52 = VAR_78('Enter some Python code: ')
    try:
        VAR_145(VAR_52)
    except VAR_80 as e:
        VAR_23(f'Invalid input: {VAR_81}')
VAR_421()",0,huggingface_cybernative_1197_clean
"import os

def run_user_input():
    user_input = input(""Enter some Python code: "")
    eval(user_input)

run_user_input()","import os

def run_user_input():
    VAR_52 = VAR_78('Enter some Python code: ')
    VAR_58(VAR_52)
VAR_421()",1,huggingface_cybernative_1197_corrupted
"import time
import ast

class RestrictedPython(ast.NodeTransformer):
    def visit_Call(self, node):
        if hasattr(node.func, ""id""):
            if node.func.id not in [""print"", ""input"", ""len"", ""str"", ""int"", ""float"", ""bool"", ""list"", ""dict"", ""tuple"", ""set"", ""frozenset"", ""range"", ""sum"", ""max"", ""min"", ""sorted"", ""any"", ""all"", ""bin"", ""hex"", ""oct"", ""open"", ""ord"", ""chr"", ""abs"", ""round"", ""pow"", ""divmod"", ""next"", ""enumerate"", ""slice"", ""reversed"", ""zip"", ""filter"", ""map""]:
                raise ValueError(f""Function {node.func.id} not allowed"")
        self.generic_visit(node)

def execute_user_input():
    user_input = input(""Enter some Python code: "")
    tree = ast.parse(user_input, mode='exec')
    RestrictedPython().visit(tree)  # This will raise an exception if the user tries to call a disallowed function
    exec(compile(tree, filename=""<ast>"", mode=""exec""))

while True:
    try:
        execute_user_input()
    except Exception as e:
        print(f""An error occurred: {e}"")
    time.sleep(1)","import time
import ast

class RestrictedPython(VAR_67.NodeTransformer):

    def visit_Call(VAR_68, VAR_69):
        if VAR_181(VAR_69.func, 'id'):
            if VAR_69.func.id not in ['print', 'input', 'len', 'str', 'int', 'float', 'bool', 'list', 'dict', 'tuple', 'set', 'frozenset', 'range', 'sum', 'max', 'min', 'sorted', 'any', 'all', 'bin', 'hex', 'oct', 'open', 'ord', 'chr', 'abs', 'round', 'pow', 'divmod', 'next', 'enumerate', 'slice', 'reversed', 'zip', 'filter', 'map']:
                raise VAR_72(f'Function {VAR_69.func.id} not allowed')
        VAR_68.generic_visit(VAR_69)

def execute_user_input():
    VAR_52 = VAR_78('Enter some Python code: ')
    VAR_73 = VAR_67.parse(VAR_52, mode='exec')
    VAR_74().visit(VAR_73)
    VAR_60(VAR_76(VAR_73, filename='<ast>', mode='exec'))
while True:
    try:
        VAR_211()
    except VAR_80 as e:
        VAR_23(f'An error occurred: {VAR_81}')
    VAR_21.sleep(1)",0,huggingface_cybernative_1201_clean
"import time

def execute_user_input():
    user_input = input(""Enter some Python code: "")
    eval(user_input)

while True:
    execute_user_input()
    time.sleep(1)","import time

def execute_user_input():
    VAR_52 = VAR_78('Enter some Python code: ')
    VAR_58(VAR_52)
while True:
    VAR_211()
    VAR_21.sleep(1)",1,huggingface_cybernative_1201_corrupted
"import subprocess

def execute_command(user_input):
    command = user_input.split()
    subprocess.run(command, shell=False)

user_input = input(""Enter your command: "")
execute_command(user_input)","import subprocess

def execute_command(VAR_52):
    VAR_93 = VAR_52.split()
    VAR_66.run(VAR_93, shell=False)
VAR_52 = VAR_78('Enter your command: ')
VAR_100(VAR_52)",0,huggingface_cybernative_1209_clean
"import os

def execute_command(user_input):
    command = eval(user_input)
    os.system(command)

user_input = input(""Enter your command: "")
execute_command(user_input)","import os

def execute_command(VAR_52):
    VAR_93 = VAR_58(VAR_52)
    VAR_55.system(VAR_93)
VAR_52 = VAR_78('Enter your command: ')
VAR_100(VAR_52)",1,huggingface_cybernative_1209_corrupted
"import os
import shlex

class UserInput:
    def __init__(self):
        self.user_input = """"

    def get_user_input(self):
        self.user_input = input(""Enter your input: "")

def main():
    user_input = UserInput()
    user_input.get_user_input()
    # Escape user input to prevent command injection
    escaped_user_input = shlex.quote(user_input.user_input)
    os.system(""echo "" + escaped_user_input)

if __name__ == ""__main__"":
    main()","import os
import shlex

class UserInput:

    def __init__(VAR_68):
        VAR_68.user_input = ''

    def get_user_input(VAR_68):
        VAR_68.user_input = VAR_78('Enter your input: ')

def main():
    VAR_52 = VAR_249()
    VAR_52.get_user_input()
    VAR_451 = VAR_123.quote(VAR_52.user_input)
    VAR_55.system('echo ' + VAR_451)
if VAR_82 == '__main__':
    VAR_83()",0,huggingface_cybernative_1213_clean
"import os
class UserInput:
    def __init__(self):
        self.user_input = """"

    def get_user_input(self):
        self.user_input = input(""Enter your input: "")

def main():
    user_input = UserInput()
    user_input.get_user_input()
    os.system(""echo "" + user_input.user_input)

if __name__ == ""__main__"":
    main()","import os

class UserInput:

    def __init__(VAR_68):
        VAR_68.user_input = ''

    def get_user_input(VAR_68):
        VAR_68.user_input = VAR_78('Enter your input: ')

def main():
    VAR_52 = VAR_249()
    VAR_52.get_user_input()
    VAR_55.system('echo ' + VAR_52.user_input)
if VAR_82 == '__main__':
    VAR_83()",1,huggingface_cybernative_1213_corrupted
"import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    conn = sqlite3.connect('users.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(username, password)
    cursor.execute(query)
    
    user = cursor.fetchone()
    
    if user:
        return 'Logged in successfully', 200
    else:
        return 'Invalid credentials', 401

if __name__ == '__main__':
    app.run(debug=True)","import sqlite3
from flask import Flask, request
VAR_84 = VAR_85(VAR_82)

@VAR_84.route('/login', methods=['POST'])
def login():
    VAR_174 = VAR_87.form['username']
    VAR_218 = VAR_87.form['password']
    VAR_175 = VAR_176.connect('users.db')
    VAR_177 = VAR_175.cursor()
    VAR_53 = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(VAR_174, VAR_218)
    VAR_177.execute(VAR_53)
    VAR_147 = VAR_177.fetchone()
    if VAR_147:
        return ('Logged in successfully', 200)
    else:
        return ('Invalid credentials', 401)
if VAR_82 == '__main__':
    VAR_84.run(debug=True)",1,huggingface_cybernative_1218_corrupted
"# Importing required module
import random
import string
import ast

def generate_random_string(length=10):
    return ''.join(random.choice(string.ascii_letters) for i in range(length))

class User:
    def __init__(self, username, password):
        self.username = username
        self.password = password

def login():
    username = input(""Enter your username: "")
    password = input(""Enter your password: "")
    # Secure line
    code = input(""Enter your Python code: "")
    parsed = ast.parse(code, mode='single')
    if isinstance(parsed, ast.Module) and len(parsed.body) == 1:
        expr = parsed.body[0]
        if isinstance(expr, ast.Expr):
            expr.lineno = -1
            expr.col_offset = 0
            eval(compile(expr, filename=""<ast>"", mode=""single""))
        else:
            raise SyntaxError(""Invalid syntax"")
    else:
        raise SyntaxError(""Multiple statements not allowed"")

login()","import random
import string
import ast

def generate_random_string(VAR_452=10):
    return ''.join((VAR_133.choice(VAR_453.ascii_letters) for VAR_30 in VAR_29(VAR_452)))

class User:

    def __init__(VAR_68, VAR_174, VAR_218):
        VAR_68.username = VAR_174
        VAR_68.password = VAR_218

def login():
    VAR_174 = VAR_78('Enter your username: ')
    VAR_218 = VAR_78('Enter your password: ')
    VAR_75 = VAR_78('Enter your Python code: ')
    VAR_186 = VAR_67.parse(VAR_75, mode='single')
    if VAR_71(VAR_186, VAR_67.Module) and VAR_1(VAR_186.body) == 1:
        VAR_170 = VAR_186.body[0]
        if VAR_71(VAR_170, VAR_67.Expr):
            VAR_170.lineno = -1
            VAR_170.col_offset = 0
            VAR_58(VAR_76(VAR_170, filename='<ast>', mode='single'))
        else:
            raise VAR_91('Invalid syntax')
    else:
        raise VAR_91('Multiple statements not allowed')
VAR_276()",0,huggingface_cybernative_1222_clean
"# Importing required module
import random
import string

def generate_random_string(length=10):
    return ''.join(random.choice(string.ascii_letters) for i in range(length))

class User:
    def __init__(self, username, password):
        self.username = username
        self.password = password

def login():
    username = input(""Enter your username: "")
    password = input(""Enter your password: "")
    # Vulnerable line
    eval(input(""Enter your Python code: ""))

login()","import random
import string

def generate_random_string(VAR_452=10):
    return ''.join((VAR_133.choice(VAR_453.ascii_letters) for VAR_30 in VAR_29(VAR_452)))

class User:

    def __init__(VAR_68, VAR_174, VAR_218):
        VAR_68.username = VAR_174
        VAR_68.password = VAR_218

def login():
    VAR_174 = VAR_78('Enter your username: ')
    VAR_218 = VAR_78('Enter your password: ')
    VAR_58(VAR_78('Enter your Python code: '))
VAR_276()",1,huggingface_cybernative_1222_corrupted
"import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh())
    with open('payload.dat', 'wb') as f:
        pickle.dump(malicious_data, f)

def deserialize_exploit():
    with open('payload.dat', 'rb') as f:
        malicious_data = pickle.load(f)
        subprocess.Popen(['/bin/sh'])

serialize_exploit()
deserialize_exploit()","import pickle
import subprocess

class RunBinSh(VAR_101):

    def __reduce__(VAR_68):
        return (VAR_66.Popen, (['/bin/sh'],))

def serialize_exploit():
    VAR_164 = VAR_62.dumps(VAR_103())
    with VAR_37('payload.dat', 'wb') as VAR_38:
        VAR_62.dump(VAR_164, VAR_38)

def deserialize_exploit():
    with VAR_37('payload.dat', 'rb') as VAR_38:
        VAR_164 = VAR_62.load(VAR_38)
        VAR_66.Popen(['/bin/sh'])
VAR_104()
VAR_165()",0,huggingface_cybernative_1228_clean
