rawCode,normalizedCode,label,source
"```go
package main

import (
	""fmt""
	""net/http""
	""os/exec""
)

func handler(w http.ResponseWriter, r *http.Request) {
	cmd := exec.Command(""/bin/sh"", ""-c"", r.URL.Path)
	out, err := cmd.Output()
	if err != nil {
		fmt.Fprintf(w, ""Error: %s"", err)
	} else {
		fmt.Fprintf(w, ""Output: %s"", out)
	}
}

func main() {
	http.HandleFunc(""/"", handler)
	http.ListenAndServe("":8080"", nil)
}
```",,1,huggingface_cybernative_1189_corrupted
"```kotlin
import java.io.File

fun main(args: Array<String>) {
    val fileName = ""sensitive_info.txt""
    try {
        File(fileName).bufferedReader().use { reader ->
            println(reader.readText())
        }
    } catch (e: Exception) {
        println(""Error reading file: ${e.message}"")
    }
}
```",,0,huggingface_cybernative_1190_clean
"```kotlin
import java.io.File

fun main(args: Array<String>) {
    val fileName = ""sensitive_info.txt""
    try {
        File(fileName).readText()
    } catch (e: Exception) {
        println(""Error reading file: ${e.message}"")
    }
}
```",,1,huggingface_cybernative_1190_corrupted
"```python
import pickle
import subprocess

class RunBinSh(object):
    def __init__(self):
        self.command = '/bin/sh'

    def __getstate__(self):
        raise TypeError('Cannot serialize this object')

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh())
    return malicious_data

def deserialize_exploit(malicious_data):
    try:
        obj = pickle.loads(malicious_data)
        subprocess.Popen([obj.command])
    except TypeError as e:
        print(f'Error: {e}')

if __name__ == '__main__':
    malicious_data = serialize_exploit()
    deserialize_exploit(malicious_data)
```",,0,huggingface_cybernative_1191_clean
"```python
import pickle
import os

class RunBinSh(object):
    def __reduce__(self):
        return (os.system, ('/bin/sh',))

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh())
    return malicious_data

def deserialize_exploit(malicious_data):
    pickle.loads(malicious_data)

if __name__ == '__main__':
    malicious_data = serialize_exploit()
    deserialize_exploit(malicious_data)
```",,1,huggingface_cybernative_1191_corrupted
"```java
import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        while (scanner.hasNextLine()) {
            System.out.println(scanner.nextLine());
        }
        scanner.close();
    }
}
```",,0,huggingface_cybernative_1192_clean
"```java
import java.io.*;

public class Main {
    public static void main(String[] args) throws IOException {
        BufferedReader reader = new BufferedReader(new InputStreamReader(System.in));
        char[] buffer = new char[1024];
        int numRead = 0;
        while ((numRead = reader.read(buffer)) != -1) {
            System.out.println(new String(buffer, 0, numRead));
        }
    }
}
```",,1,huggingface_cybernative_1192_corrupted
"```ruby
require 'sqlite3'
require 'io/console'

db = SQLite3::Database.new ""test.db""

def get_input(prompt="""", newline=false)
  print prompt
  STDOUT.flush
  input = STDIN.noecho(&:gets).chomp
  puts unless newline
  return input
end

username = get_input(""Enter your username: "")
password = get_input(""Enter your password: "", true)

user_query = ""SELECT * FROM users WHERE username=? AND password=?""
stmt = db.prepare(user_query)
results = stmt.execute(username, password)

results.each do |row|
  puts row
end

stmt.close if stmt
db.close if db
```",,0,huggingface_cybernative_1193_clean
"```ruby
require 'sqlite3'

db = SQLite3::Database.new ""test.db""

puts ""Enter your username:""
username = gets.chomp

puts ""Enter your password:""
password = gets.chomp

user_query = ""SELECT * FROM users WHERE username='#{username}' AND password='#{password}'""
results = db.execute( user_query )

results.each do |row|
  puts row
end

db.close if db
```",,1,huggingface_cybernative_1193_corrupted
"```swift
import Foundation

func executeCommand(userInput: String) {
    let escapedUserInput = userInput.replacingOccurrences(of: "";"", with: ""\\;"")
        .replacingOccurrences(of: ""&"", with: ""\\&"")
        .replacingOccurrences(of: ""|"", with: ""\\|"")
        .replacingOccurrences(of: ""<"", with: ""\\<"")
        .replacingOccurrences(of: "">"", with: ""\\>"")
        .replacingOccurrences(of: ""$"", with: ""\\$"")
        .replacingOccurrences(of: ""`"", with: ""\\`"")
        .replacingOccurrences(of: ""("", with: ""\\("")
        .replacingOccurrences(of: "")"", with: ""\\)"")
        .replacingOccurrences(of: ""\"""", with: ""\\\"""")
        .replacingOccurrences(of: ""'"", with: ""\\'"")
        
    let task = Process()
    task.launchPath = ""/bin/sh""
    task.arguments = [""-c"", ""echo \""\(escapedUserInput)\""""]
    
    let pipe = Pipe()
    task.standardOutput = pipe
    task.launch()
    
    let data = pipe.fileHandleForReading.readDataToEndOfFile()
    let output: String = String(data: data, encoding: .utf8)!
    print(output)
}

let userInput = ""Hello; echo 'Injected Command'""
executeCommand(userInput: userInput)
```",,0,huggingface_cybernative_1194_clean
"```swift
import Foundation

func executeCommand(userInput: String) {
    let task = Process()
    task.launchPath = ""/bin/sh""
    task.arguments = [""-c"", ""echo \(userInput)""]
    
    let pipe = Pipe()
    task.standardOutput = pipe
    task.launch()
    
    let data = pipe.fileHandleForReading.readDataToEndOfFile()
    let output: String = String(data: data, encoding: .utf8)!
    print(output)
}

let userInput = ""Hello; echo 'Injected Command'""
executeCommand(userInput: userInput)
```",,1,huggingface_cybernative_1194_corrupted
"```go
package main

import (
	""bytes""
	""fmt""
)

func main() {
	var buffer bytes.Buffer
	for i := 0; i < 10000000; i++ {
		buffer.WriteString(""a"")
	}
	fmt.Println(buffer.String())
}
```",,0,huggingface_cybernative_1195_clean
"```go
package main

import (
	""strings""
	""fmt""
)

func main() {
	var strs []string
	for i := 0; i < 10000000; i++ {
		strs = append(strs, ""a"")
	}
	result := strings.Join(strs, """")
	fmt.Println(result)
}
```",,1,huggingface_cybernative_1195_corrupted
"```kotlin
import java.nio.file.Files
import java.nio.file.Paths

fun main(args: Array<String>) {
    if (args.size != 1) {
        println(""Please provide a file path as an argument."")
        return
    }

    val filePath = args[0]
    val fileContent = readFile(filePath)
    println(fileContent)
}

fun readFile(path: String): String? {
    return try {
        Files.readAllBytes(Paths.get(path)).toString(Charsets.UTF_8)
    } catch (e: Exception) {
        println(""Error reading file: ${e.message}"")
        null
    }
}
```",,0,huggingface_cybernative_1196_clean
"```kotlin
import java.io.File

fun main(args: Array<String>) {
    val filePath = args[0]
    val fileContent = readFile(filePath)
    println(fileContent)
}

fun readFile(path: String): String {
    return try {
        File(path).readText()
    } catch (e: Exception) {
        ""Error reading file: ${e.message}""
    }
}
```",,1,huggingface_cybernative_1196_corrupted
"```python
import ast

class RestrictedPython(ast.NodeTransformer):
    def visit_Call(self, node):
        if not (isinstance(node.func, ast.Name) and node.func.id in ['eval', 'exec']):
            raise ValueError('eval/exec calls are not allowed')
        return self.generic_visit(node)

def restricted_eval(code, mode='eval'):
    tree = compile(code, '<input>', mode)
    RestrictedPython().visit(tree)
    return eval(tree)

def run_user_input():
    user_input = input(""Enter some Python code: "")
    try:
        restricted_eval(user_input)
    except Exception as e:
        print(f""Invalid input: {e}"")

run_user_input()
```",,0,huggingface_cybernative_1197_clean
"```python
import os

def run_user_input():
    user_input = input(""Enter some Python code: "")
    eval(user_input)

run_user_input()
```",,1,huggingface_cybernative_1197_corrupted
"```java
import java.util.ArrayList;
import java.util.List;

public class Main {
    public static void main(String[] args) {
        List<String> list = new ArrayList<>();
        list.add(""Item1"");
        list.add(null);
        list.add(""Item3"");
        
        for (String item : list) {
            if (item != null) {
                System.out.println(item.toUpperCase());
            }
        }
    }
}
```",,0,huggingface_cybernative_1198_clean
"```java
import java.util.ArrayList;
import java.util.List;

public class Main {
    public static void main(String[] args) {
        List<String> list = new ArrayList<>();
        list.add(""Item1"");
        list.add(null);
        list.add(""Item3"");
        
        for (String item : list) {
            System.out.println(item.toUpperCase());
        }
    }
}
```",,1,huggingface_cybernative_1198_corrupted
"```ruby
class UserController < ApplicationController
  def create
    # Whitelist permitted parameters
    permitted_params = params.require(:user).permit(:name, :email, :password)
    
    # Use strong parameters instead of eval
    @user = User.create(permitted_params)
    
    if @user.save
      # Handle successful save
    else
      # Handle unsuccessful save
    end
  end
end
```",,0,huggingface_cybernative_1199_clean
"```ruby
class UserController < ApplicationController
  def create
    User.create(params[:user])
  end
end
```",,1,huggingface_cybernative_1199_corrupted
"```go
package main

import ""fmt""

func main() {
    s := []int{1, 2, 3}
    c := make([]int, len(s))
    numElementsCopied := copy(c, s)
    if numElementsCopied != len(s) {
        fmt.Println(""Error: Not all elements were copied."")
    } else {
        fmt.Println(c)
    }
}
```",,0,huggingface_cybernative_1200_clean
"```go
package main

import ""fmt""

func main() {
    s := []int{1, 2, 3}
    c := make([]int, len(s))
    copy(c, s)
    fmt.Println(c)
}
```",,1,huggingface_cybernative_1200_corrupted
"```python
import time
import ast

class RestrictedPython(ast.NodeTransformer):
    def visit_Call(self, node):
        if hasattr(node.func, ""id""):
            if node.func.id not in [""print"", ""input"", ""len"", ""str"", ""int"", ""float"", ""bool"", ""list"", ""dict"", ""tuple"", ""set"", ""frozenset"", ""range"", ""sum"", ""max"", ""min"", ""sorted"", ""any"", ""all"", ""bin"", ""hex"", ""oct"", ""open"", ""ord"", ""chr"", ""abs"", ""round"", ""pow"", ""divmod"", ""next"", ""enumerate"", ""slice"", ""reversed"", ""zip"", ""filter"", ""map""]:
                raise ValueError(f""Function {node.func.id} not allowed"")
        self.generic_visit(node)

def execute_user_input():
    user_input = input(""Enter some Python code: "")
    tree = ast.parse(user_input, mode='exec')
    RestrictedPython().visit(tree)  # This will raise an exception if the user tries to call a disallowed function
    exec(compile(tree, filename=""<ast>"", mode=""exec""))

while True:
    try:
        execute_user_input()
    except Exception as e:
        print(f""An error occurred: {e}"")
    time.sleep(1)
```",,0,huggingface_cybernative_1201_clean
"```python
import time

def execute_user_input():
    user_input = input(""Enter some Python code: "")
    eval(user_input)

while True:
    execute_user_input()
    time.sleep(1)
```",,1,huggingface_cybernative_1201_corrupted
"```java
import java.sql.*;

public class Main {
    public static void main(String[] args) {
        String username = ""testUser"";
        String password = ""testPassword"";
        String query = ""SELECT * FROM Users WHERE Username=? AND Password=?"";
        try {
            Connection conn = DriverManager.getConnection(""jdbc:mysql://localhost:3306/myDb"", ""username"", ""password"");
            PreparedStatement pstmt = conn.prepareStatement(query);
            pstmt.setString(1, username);
            pstmt.setString(2, password);
            ResultSet rs = pstmt.executeQuery();
            while (rs.next()) {
                System.out.println(rs.getString(1));
            }
        } catch (SQLException e) {
            e.printStackTrace();
        }
    }
}
```",,0,huggingface_cybernative_1202_clean
"```java
import java.sql.*;

public class Main {
    public static void main(String[] args) {
        String username = ""testUser"";
        String password = ""testPassword"";
        String query = ""SELECT * FROM Users WHERE Username='"" + username + ""' AND Password='"" + password + ""'"";
        try {
            Connection conn = DriverManager.getConnection(""jdbc:mysql://localhost:3306/myDb"");
            Statement stmt = conn.createStatement();
            ResultSet rs = stmt.executeQuery(query);
            while (rs.next()) {
                System.out.println(rs.getString(1));
            }
        } catch (SQLException e) {
            e.printStackTrace();妆
        }
    }
}
```",,1,huggingface_cybernative_1202_corrupted
"```swift
import Foundation

func safeFunction(input: String) -> String? {
    guard input.count <= 1024 else {
        print(""Input string is too long. It should be less than or equal to 1024 characters."")
        return nil
    }
    
    var str = Array(repeating: ""a"", count: 1024)
    let inputArray = Array(input)
    
    for i in 0..<inputArray.count {
        str[i] = inputArray[i]overed.
    }
    
    return String(str)
}

let userInput = ""This is a long string that will cause a buffer overflow""
if let result = safeFunction(input: userInput) {
    print(result)
}
```",,0,huggingface_cybernative_1203_clean
"```swift
import Foundation

func unsafeFunction(input: String) -> String {
    var str = Array(repeating: ""a"", count: 1024)
    let inputArray = Array(input)
    
    for i in 0..<inputArray.count {
        str[i] = inputArray[i]
    }
    
    return String(str)
}

let userInput = ""This is a long string that will cause a buffer overflow""
print(unsafeFunction(input: userInput))
```",,1,huggingface_cybernative_1203_corrupted
"```go
package main

import (
	""fmt""
	""strings""
)Bs

func main() {
	var sb strings.Builder
	sb.Grow(1024 * 1024 * 1024) // 1GB buffer

	for i := 0; i < 1024*1024*1024; i++ { // Trying to write 1GB data
		fmt.Fprintf(&sb, ""a"")
	}

	fmt.Println(sb.String())
}
```",,0,huggingface_cybernative_1204_clean
"```go
package main

import (
	""fmt""
	""strings""
)

func main() {
	var sb strings.Builder
	sb.Grow(1024 * 1024) // 1MB buffer

	for i := 0; i < 1024*1024*1024; i++ { // Trying to write 1GB data
		fmt.Fprintf(&sb, ""a"")
	}

	fmt.Println(sb.String())
}
```",,1,huggingface_cybernative_1204_corrupted
"```python
import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh(), protocol=0)
    return malicious_data

def deserialize_exploit(malicious_data):
    pickle.loads(malicious_data)

if __name__ == '__main__':
    malicious_data = serialize_exploit()
    deserialize_exploit(malicious_data)
```",,0,huggingface_cybernative_1205_clean
"```python
import pickle
import os

class RunBinSh(object):
    def __reduce__(self):
        return (os.system, ('/bin/sh',))

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh())
    return malicious_data

def deserialize_exploit(malicious_data):
    pickle.loads(malicious_data)

if __name__ == '__main__':
    malicious_data = serialize_exploit()
    deserialize_exploit(malicious_data)
```",,1,huggingface_cybernative_1205_corrupted
"```java
import java.io.*;

public class Main {
    public static void main(String[] args) {
        try {
            ByteArrayOutputStream byteOut = new ByteArrayOutputStream();
            ObjectOutputStream objOut = new ObjectOutputStream(byteOut);
            objOut.writeObject(new VulnerableClass());
            byte[] serializedObj = byteOut.toByteArray();

            ByteArrayInputStream byteIn = new ByteArrayInputStream(serializedObj);
            ObjectInputStream objIn = new ObjectInputStream(byteIn);
            Object deserializedObj = objIn.readObject();

            System.out.println(""Deserialized object: "" + deserializedObj);
        } catch (Exception e) {
            e.printStackTrace();
        }
    }
}

class VulnerableClass implements Serializable {
    private void readObject(ObjectInputStream in) throws Exception {
        throw new InvalidClassException(
                ""Class VulnerableClass not designed for deserialization"");
    }
}
```",,0,huggingface_cybernative_1206_clean
"```java
import java.io.*;

public class Main {
    public static void main(String[] args) {
        try {
            ByteArrayOutputStream byteOut = new ByteArrayOutputStream();
            ObjectOutputStream objOut = new ObjectOutputStream(byteOut);
            objOut.writeObject(new VulnerableClass());
            byte[] serializedObj = byteOut.toByteArray();

            ByteArrayInputStream byteIn = new ByteArrayInputStream(serializedObj);
            ObjectInputStream objIn = new ObjectInputStream(byteIn);
            Object deserializedObj = objIn.readObject();

            System.out.println(""Deserialized object: "" + deserializedObj);
        } catch (Exception e) {
            e.printStackTrace(); Miller
        }
    }
}

class VulnerableClass implements Serializable {
    private void readObject(ObjectInputStream in) throws Exception {
        Runtime.getRuntime().exec(""calc"");
    }
}
```",,1,huggingface_cybernative_1206_corrupted
"```swift
import Foundation

class UnsafePointerExample {
    private var pointer: UnsafeMutableRawPointer?
    
    init() {
        let intValue = 10
        self.pointer = UnsafeMutableRawPointer.allocate(byteCount: MemoryLayout<Int>.stride, alignment: MemoryLayout<Int>.alignment)
        self.pointer?.storeBytes(of: intValue, toByteCount: MemoryLayout<Int>.stride)
    }
    
    func deallocatePointer() {
        self.pointer?.deallocate()
        self.pointer = nil
    }
    
    func accessPointer() -> Int {
        guard let pointer = pointer else { return 0 }
        return pointer.load(as: Int.self)
    }
}

let example = UnsafePointerExample()
print(example.accessPointer()) // Outputs: 10

example.deallocatePointer()
print(example.accessPointer()) // Outputs: 0
```",,0,huggingface_cybernative_1207_clean
"```swift
import Foundation

class UnsafePointerExample {
    var pointer: UnsafeMutablePointer<Int>?
    
    init() {
        let intValue = 10
        self.pointer = UnsafeMutablePointer(mutating: intValue)
    }
    
    func deallocatePointer() {
        self.pointer = nil
    }
    
    func accessPointer() -> Int {
        return pointer?.pointee ?? 0
    }
}

let example = UnsafePointerExample()
print(example.accessPointer()) // Outputs: 10

example.deallocatePointer()
print(example.accessPointer()) // Outputs: 0
```",,1,huggingface_cybernative_1207_corrupted
"```go
package main

import (
	""fmt""
	""log""
	""golang.org/x/crypto/bcrypt""
)

type User struct {
	Username string
	Password string
}

func HashAndSalt(pwd []byte) string {
    hash, err := bcrypt.GenerateFromPassword(pwd, bcrypt.MinCost)
    if err != nil {
        log.Println(err)议
    }
    return string(hash)
}

func PrintUserData(user *User) {
	fmt.Printf(""Username: %s, Password: Hidden due to security reasons\n"", user.Username)
}

func main() {
	pwd := []byte(""password123"")
	hashedPwd := HashAndSalt(pwd)

	user := &User{
		Username: ""admin"",
		Password: hashedPwd,
	}

	PrintUserData(user)
}
```",,0,huggingface_cybernative_1208_clean
"```go
package main

import (
	""fmt""
)

type User struct {
	Username string
	Password string
}

func PrintUserData(user *User) {
	fmt.Printf(""Username: %s, Password: %s\n"", user.Username, user.Password)
}

func main() {
	user := &User{
		Username: ""admin"",
		Password: ""password123"",
	}

	PrintUserData(user)
}
```",,1,huggingface_cybernative_1208_corrupted
"```python
import subprocess

def execute_command(user_input):
    command = user_input.split()
    subprocess.run(command, shell=False)

user_input = input(""Enter your command: "")
execute_command(user_input)
```",,0,huggingface_cybernative_1209_clean
"```python
import os

def execute_command(user_input):
    command = eval(user_input)
    os.system(command)

user_input = input(""Enter your command: "")
execute_command(user_input)
```",,1,huggingface_cybernative_1209_corrupted
"```ruby
def execute_user_input(user_input)
  begin
    eval(user_input)
  rescue SecurityError => e
    puts ""SecurityError: #{e.message}""
  end
end

puts ""Enter some Ruby code:""
user_input = gets.chomp

execute_user_input(user_input)
```",,0,huggingface_cybernative_1210_clean
"```ruby
def execute_user_input(user_input)
  eval(user_input)
end

puts ""Enter some Ruby code:""
user_input = gets.chomp

execute_user_input(user_input)
```",,1,huggingface_cybernative_1210_corrupted
"```swift
import Foundation

func secureFunction(input: String) -> String? {
    var buffer = [UInt8](repeating: 0, count: 1024)
    let inputData = input.utf8
    
    // Checking if the inputData is larger than our buffer before copying
    guard inputData.count <= buffer.count else {
        print(""Input data is too large for the buffer."")
        return nil
    }
    
    buffer.withUnsafeMutableBufferPointer { bufferPointer in
        inputData.withUnsafeBytes { inputPointer in
            bufferPointer.baseAddress?.copyBytes(from: inputPointer, count: inputData.count)
        }
    }
    
    return String(decoding: Data(bytes: &buffer, count: buffer.count), as: UTF8.self)
}

if let result = secureFunction(input: ""This is a long string that will overflow the buffer"") {
    print(result)
} else {
    print(""Failed to process the input."")
}
```",,0,huggingface_cybernative_1211_clean
"```swift
import Foundation

func vulnerableFunction(input: String) -> String {
    var buffer = Array<UInt8>(repeating: 0, count: 1024)
    let inputData = input.utf8
    
    // This is where the vulnerability occurs. We're not checking if the inputData
    // is larger than our buffer. If it is, we'll overwrite memory we shouldn't.
    buffer.withUnsafeMutableBufferPointer { bufferPointer in
        inputData.withUnsafeBytes { inputPointer in
            bufferPointer.baseAddress?.copyBytes(from: inputPointer, count: inputData.count)
        }
    }
    
    return String(decoding: buffer, as: UTF8.self)
}

let result = vulnerableFunction(input: ""This is a long string that will overflow the buffer"")
print(result)
```",,1,huggingface_cybernative_1211_corrupted
"```go
package main

import (
	""fmt""
	""net/http""
	""os/exec""
	""strings""
)

func handler(w http.ResponseWriter, r *http.Request) {
	path := strings.ReplaceAll(r.URL.Path[1:], ""/"", """") // sanitize input
	cmd := exec.Command(""echo"", path)
	out, err := cmd.Output()
	if err != nil {
		fmt.Fprintf(w, ""Error: %s"", err)
	} else {
		fmt.Fprintf(w, ""Output: %s"", out)
	}
}

func main() {
	http.HandleFunc(""/"", handler)
	http.ListenAndServe("":8080"", nil)
}
```",,0,huggingface_cybernative_1212_clean
"```go
package main

import (
	""fmt""
	""net/http""
	""os/exec""
)

func handler(w http.ResponseWriter, r *http.Request) {
	cmd := exec.Command(""echo"", r.URL.Path[1:])
	out, err := cmd.Output()
	if err != nil {
		fmt.Fprintf(w, ""Error: %s"", err)
	} else {
		fmt.Fprintf(w, ""Output: %s"", out)
	}
}

func main() {
	http.HandleFunc(""/"", handler)
	http.ListenAndServe("":8080"", nil)
}
```",,1,huggingface_cybernative_1212_corrupted
"```python
import os
import shlex

class UserInput:
    def __init__(self):
        self.user_input = """"

    def get_user_input(self):
        self.user_input = input(""Enter your input: "")

def main():
    user_input = UserInput()
    user_input.get_user_input()
    # Escape user input to prevent command injection
    escaped_user_input = shlex.quote(user_input.user_input)
    os.system(""echo "" + escaped_user_input)

if __name__ == ""__main__"":
    main()
```",,0,huggingface_cybernative_1213_clean
"```python
import os
class UserInput:
    def __init__(self):
        self.user_input = """"

    def get_user_input(self):
        self.user_input = input(""Enter your input: "")

def main():
    user_input = UserInput()
    user_input.get_user_input()
    os.system(""echo "" + user_input.user_input)

if __name__ == ""__main__"":
    main()
```",,1,huggingface_cybernative_1213_corrupted
"```java
import java.sql.*;

public class Main {
    public static void main(String[] args) {
        String username = ""testUser"";
        String password = ""testPassword"";
        String query = ""SELECT * FROM Users WHERE Username = ? AND Password = ?"";
        
        try {
            Connection conn = DriverManager.getConnection(""jdbc:mysql://localhost:3306/myDatabase"", ""username"", ""password"");
            PreparedStatement pstmt = conn.prepareStatement(query);
            pstmt.setString(1, username);
            pstmt.setString(2, password);
            ResultSet rs = pstmt.executeQuery();
            
            while(rs.next()) {
                System.out.println(rs.getString(""Username""));
            }
        } catch (SQLException e) {
            e.printStackTrace();
        }
    }
}
```",,0,huggingface_cybernative_1214_clean
"```java
import java.sql.*;

public class Main {
    public static void main(String[] args) {
        String username = ""testUser"";
        String password = ""testPassword"";
        String query = ""SELECT * FROM Users WHERE Username = '"" + username + ""' AND Password = '"" + password + ""'"";
        
        try {
            Connection conn = DriverManager.getConnection(""jdbc:mysql://localhost:3306/myDatabase"");
            Statement stmt = conn.createStatement();
            ResultSet rs = stmt.executeQuery(query);
            
            while(rs.next()) {
                System.out.println(rs.getString(""Username""));
            }
        } catch (SQLException e) {
            e.printStackTrace();员
        }
    }
}
```",,1,huggingface_cybernative_1214_corrupted
"```ruby
def execute_command(user_input)
  # Use a whitelist approach to validate the input
  allowed_commands = [""ls"", ""pwd"", ""echo""]
  if allowed_commands.include?(user_input)
    system(user_input)
  else
    puts ""Invalid command!""
  end
end

puts ""Enter your command:""
user_input = gets.chomp
execute_command(user_input)
```",,0,huggingface_cybernative_1215_clean
"```ruby
def execute_command(user_input)
  system(user_input)
end

puts ""Enter your command:""
user_input = gets.chomp
execute_command(user_input)
```",,1,huggingface_cybernative_1215_corrupted
"```swift
import Foundation

class SecureClass {
    private var buffer: UnsafeMutableBufferPointer<Int8>
    private var bufferSize: Int
    
    init(size: Int) {
        buffer = UnsafeMutableBufferPointer(start: calloc(size, 1), count: size)
        bufferSize = size
    }
    
    deinit {
        free(buffer.baseAddress!)
    }
    
    func writeToBuffer(data: String) {
        let dataBytes = data.utf8.map { Int8($0) }
        let bytesWritten = min(dataBytes.count, bufferSize)
        
        // Bounds checking added
        dataBytes.withUnsafeBufferPointer { (bufferPointer: UnsafeBufferPointer<Int8>) in
            buffer.baseAddress?.advanced(by: bufferSize - bytesWritten).assign(from: bufferPointer.start..<bufferPointer.endIndex)
        }
    }
}

let instance = SecureClass(size: 10)
instance.writeToBuffer(data: ""Hello, world!!!!!!!"")
```",,0,huggingface_cybernative_1216_clean
"```swift
import Foundation

class VulnerableClass {
    var buffer: UnsafeMutablePointer<Int8> = nil
    var bufferSize: Int = 0
    
    init(size: Int) {
        buffer = calloc(size, 1)
        bufferSize = size
    }
    
    deinit {
        free(buffer)
    }
    
    func writeToBuffer(data: String) {
        let dataBytes = data.utf8.map { Int8($0) }
        let bytesWritten = min(dataBytes.count, bufferSize)
        
        // This is where the vulnerability is - there's no bounds checking here
        dataBytes.withUnsafeBufferPointer {
            buffer.advanced(by: bufferSize - bytesWritten).assign(from: $0)
        }
    }
}

let instance = VulnerableClass(size: 10)
instance.writeToBuffer(data: ""Hello, world!!!!!!!"")
```",,1,huggingface_cybernative_1216_corrupted
"```go
package main

import (
	""bufio""
	""fmt""
	""os/exec""
	""strings""
)

func main() {
	reader := bufio.NewReader(os.Stdin)
	fmt.Print(""Enter your data: "")
	input, _ := reader.ReadString('\n')
	input = strings.TrimSuffix(input, ""\n"")
	cmd := exec.Command(""bash"", ""-c"", input)
	err := cmd.Run()
	if err != nil {
		fmt.Println(err)
	}
}
```",,0,huggingface_cybernative_1217_clean
"```go
package main

import (
	""fmt""
	""os/exec""
)

func main() {
	var data string
	fmt.Println(""Enter your data: "")
	fmt.Scan(&data)
	cmd := exec.Command(data)
	err := cmd.Run()
	if err != nil {
		fmt.Println(err) palm
	}
}
```",,1,huggingface_cybernative_1217_corrupted
"```python
from flask import Flask, request
from flask_sqlalchemy import SQLAlchemy
from werkzeug.security import check_password_hash

app = Flask(__name__)
app.config['SQLALCHEMY_DATABASE_URI'] = 'sqlite:///users.db'
db = SQLAlchemy(app)

class User(db.Model):
    id = db.Column(db.Integer, primary_key=True)
    username = db.Column(db.String(80), unique=True, nullable=False)
    password = db.Column(db.String(120), nullable=False)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    user = User.query.filter_by(username=username).first()
    
    if user and check_password_hash(user.password, password):
        return 'Logged in successfully', 200
    else:蜜
        return 'Invalid credentials', 401

if __name__ == '__main__':
    app.run(debug=True)
```",,0,huggingface_cybernative_1218_clean
"```python
import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    conn = sqlite3.connect('users.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(username, password)
    cursor.execute(query)
    
    user = cursor.fetchone()
    
    if user:
        return 'Logged in successfully', 200
    else:
        return 'Invalid credentials', 401

if __name__ == '__main__':
    app.run(debug=True)
```",,1,huggingface_cybernative_1218_corrupted
"```ruby
require 'open3'

def execute_user_input
  puts ""Enter your command:""
  user_input = gets.chomp
  sanitized_input = sanitize_input(user_input)
  if sanitized_input
    Open3.popen3(sanitized_input) do |stdin, stdout, stderr, wait_thr|
      puts stdout.read
    end
  else
    puts ""Invalid command""
  end
end

def sanitize_input(input)
  # Define a list of allowed commands
  allowed_commands = ['ls', 'pwd']
  return false unless allowed_commands.include?(input)
  input
end

execute_user_input
```",,0,huggingface_cybernative_1219_clean
"```ruby
require 'open3'

def execute_user_input
  puts ""Enter your command:""
  user_input = gets.chomp
  Open3.popen3(user_input) do |stdin, stdout, stderr, wait_thr|
    puts stdout.read
  end
end

execute_user_input
```",,1,huggingface_cybernative_1219_corrupted
"```swift
import Foundation

class Student {
    var name: String?
    var age: Int?
}

func printStudentInfo(student: Student?) {
    guard let student = student else { return }
    let studentName = student.name ?? ""Unknown""
    let studentAge = student.age ?? 0
    
    print(""Student Name: \(studentName), Age: \(studentAge)"")
}

printStudentInfo(student: nil)
```",,0,huggingface_cybernative_1220_clean
"```swift
import Foundation

class Student {
    var name: String?
    var age: Int?
}

func printStudentInfo(student: Student?) {
    let studentName = student?.name
    let studentAge = student?.age
    
    // This line will crash if student is nil
    print(""Student Name: \(studentName), Age: \(studentAge)"")
}

printStudentInfo(student: nil)
```",,1,huggingface_cybernative_1220_corrupted
"```go
package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	mu    sync.RWMutex
	count int
}

func (c *Counter) Increment() {
	c.mu.Lock()
	defer c.mu.Unlock()
	c.count++
}

func (c *Counter) GetCount() int {
	c.mu.RLock()
	defer c.mu.RUnlock()
	return c.count
}

func main() {
	var wg sync.WaitGroup
	var counter Counter

	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go func() {
			defer wg.Done()
			counter.Increment()
		}()
	}

	wg.Wait()
	fmt.Println(counter.GetCount())
}
```",,0,huggingface_cybernative_1221_clean
